outcome,tract,metric,node,t,p,hemisphere,N,covariates,extent_threshold,cluster_p,passed
SOCIAL_FABias,r_vta_r_hipp,NDI,52,-3.2057,0.00248,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,53,-3.0861,0.00346,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,54,-2.9493,0.00504,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,55,-2.8214,0.00709,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,56,-2.7023,0.00968,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,57,-2.5995,0.01258,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,58,-2.5144,0.01557,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,59,-2.4538,0.01807,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,60,-2.4022,0.02048,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,61,-2.3619,0.02257,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,62,-2.2979,0.02627,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,63,-2.2288,0.03087,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,64,-2.1491,0.03704,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,65,-2.0804,0.04321,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,66,-2.0103,0.05041,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,67,-1.9531,0.05704,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,68,-1.9008,0.06375,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,69,-1.8508,0.07077,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,70,-1.7982,0.07885,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,71,-1.7474,0.08738,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,72,-1.7188,0.09253,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,73,-1.687,0.09853,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,74,-1.6721,0.10145,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,75,-1.6493,0.10605,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,76,-1.6468,0.10657,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,77,-1.6607,0.10372,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,78,-1.6911,0.09773,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,79,-1.714,0.09341,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,80,-1.7003,0.09597,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,81,-1.6813,0.09963,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,82,-1.6758,0.10071,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,83,-1.6563,0.10462,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,84,-1.6181,0.11264,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,85,-1.6374,0.10851,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,86,-1.6422,0.10753,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,87,-1.6618,0.1035,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,88,-1.664,0.10306,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,89,-1.6496,0.10599,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,90,-1.6428,0.1074,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,91,-1.647,0.10653,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,92,-1.6292,0.11025,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,93,-1.6337,0.1093,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,94,-1.5812,0.12083,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,95,-1.5368,0.13134,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,96,-1.4792,0.14607,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,97,-1.4547,0.1527,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,98,-1.4404,0.15667,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_FABias,r_vta_r_hipp,NDI,99,-1.4028,0.16754,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,0.014,1
SOCIAL_dprime,r_vta_r_hipp,NDI,0,1.259,0.21454,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,1,1.2859,0.20505,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,2,1.3158,0.19492,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,3,1.3419,0.18635,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,4,1.3114,0.19638,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,5,1.2654,0.21224,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,6,1.2333,0.22388,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,7,1.2238,0.22738,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,8,1.2076,0.23349,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,9,1.1732,0.2469,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,10,1.1517,0.25551,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,11,1.1175,0.2697,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,12,1.0576,0.29587,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,13,1.0062,0.3197,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,14,0.9734,0.33554,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,15,0.9745,0.33502,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,16,0.9434,0.35054,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,17,0.9016,0.37209,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,18,0.866,0.3911,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,19,0.8167,0.41838,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,20,0.7647,0.44846,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,21,0.7163,0.47749,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,22,0.7067,0.48342,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,23,0.6944,0.491,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,24,0.7072,0.48312,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,25,0.7154,0.47806,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,26,0.729,0.46981,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,27,0.7486,0.458,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,28,0.7735,0.44327,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,29,0.8007,0.4275,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,30,0.805,0.42505,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,31,0.8519,0.39879,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,32,0.881,0.38302,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,33,0.952,0.34619,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,34,1.0441,0.30203,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,35,1.1393,0.2606,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,36,1.2307,0.22483,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,37,1.3186,0.19398,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,38,1.4033,0.1674,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,39,1.4872,0.14394,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,40,1.5509,0.12793,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,41,1.6016,0.11624,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,42,1.6411,0.10775,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,43,1.6355,0.10893,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,44,1.6409,0.10779,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,45,1.6414,0.1077,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,46,1.6245,0.11126,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,47,1.5978,0.11708,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,48,1.5688,0.1237,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,49,1.552,0.12767,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,50,1.5341,0.132,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,51,1.5176,0.1361,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,52,1.4864,0.14415,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,53,1.4344,0.15836,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,54,1.3662,0.17867,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,55,1.3121,0.19614,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,56,1.2752,0.20879,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,57,1.2252,0.22686,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,58,1.1834,0.24286,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,59,1.154,0.25461,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,60,1.1177,0.26962,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,61,1.0871,0.28279,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,62,1.0703,0.29021,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,63,1.0549,0.29708,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,64,1.0496,0.2995,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,65,1.0329,0.30715,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,66,1.0322,0.30748,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,67,1.0302,0.3084,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,68,1.0325,0.30734,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,69,1.0298,0.30863,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,70,1.0109,0.31749,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,71,0.9851,0.32984,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,72,0.9569,0.34373,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,73,0.8963,0.37485,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,74,0.8464,0.4018,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,75,0.8004,0.42769,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,76,0.7608,0.45072,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,77,0.7311,0.46851,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,78,0.7117,0.48031,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,79,0.7059,0.48386,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,80,0.7113,0.48057,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,81,0.708,0.48257,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,82,0.7059,0.48388,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,83,0.7078,0.48275,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,84,0.7205,0.47495,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,85,0.7557,0.45377,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,86,0.7349,0.46624,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,87,0.7143,0.47873,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,88,0.625,0.53515,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,89,0.5093,0.61304,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,90,0.383,0.70353,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,91,0.2876,0.77495,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,92,0.1329,0.89487,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,93,0.0251,0.98012,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,94,-0.1049,0.91688,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,95,-0.1995,0.8428,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,96,-0.2428,0.80927,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,97,-0.3032,0.76313,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,98,-0.3296,0.74327,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
SOCIAL_dprime,r_vta_r_hipp,NDI,99,-0.3704,0.71283,R,52,"ICV, Mean_tckstats, Count_tckstats, absolute_motion, maternal_age",26,,0
